date,station_key,station_id,station_name,attendance_station,attendance_line_total,move_intervals_count,movements_per_8h_station,movements_per_8h_line,avg_active_move_hours,line_avg_active_move_hours,cache_rows,cache_expected_rows,cache_complete
2026-02-06,27,27,Estacion 5 (Line 2),15,49,2,1.271524954536053,1.1491518945958397,6.291657880138889,6.961655841688034,7,7,True
2026-02-06,28,28,Estacion 5 (Line 3),15,49,1,1.1071120544669242,1.1491518945958397,7.226007491944444,6.961655841688034,7,7,True
2026-02-06,29,29,Estacion 6 (Line 1),13,49,1,1.0472136922954065,1.1491518945958397,7.639319518888888,6.961655841688034,7,7,True
2026-02-06,30,30,Estacion 6 (Line 2),13,49,2,1.2749058138495915,1.1491518945958397,6.274973345555556,6.961655841688034,7,7,True
2026-02-06,31,31,Estacion 6 (Line 3),13,49,1,1.0930844255130576,1.1491518945958397,7.318739351944444,6.961655841688034,7,7,True
2026-02-09,11,11,Armado (Line 1),9,50,1,0.703911004659949,0.9010526344357777,11.365073066111112,8.878504644747474,7,7,True
2026-02-09,12,12,Armado (Line 2),9,50,1,0.8119411626552302,0.9010526344357777,9.85293069,8.878504644747474,7,7,True
2026-02-09,13,13,Armado (Line 3),9,50,1,1.5370882522522635,0.9010526344357777,5.204645854444444,8.878504644747474,7,7,True
2026-02-09,14,14,Estacion 1 (Line 1),14,50,2,0.988457513970763,0.9010526344357777,8.09341816611111,8.878504644747474,7,7,True
2026-02-09,15,15,Estacion 1 (Line 2),14,50,1,0.7095043346947826,0.9010526344357777,11.275477271666666,8.878504644747474,7,7,True
2026-02-09,16,16,Estacion 1 (Line 3),14,50,2,0.9872446797201844,0.9010526344357777,8.103360964444445,8.878504644747474,7,7,True
2026-02-09,17,17,Estacion 2 (Line 1),12,50,2,0.9899245514046008,0.9010526344357777,8.081423971805554,8.878504644747474,7,7,True
2026-02-09,18,18,Estacion 2 (Line 2),12,50,1,0.7119870710724623,0.9010526344357777,11.236159089166666,8.878504644747474,7,7,True
2026-02-09,19,19,Estacion 2 (Line 3),12,50,2,0.9673295486116347,0.9010526344357777,8.27019086875,8.878504644747474,7,7,True
2026-02-09,20,20,Estacion 3 (Line 1),12,50,2,0.9071094723033968,0.9010526344357777,8.819222204444445,8.878504644747474,7,7,True
2026-02-09,21,21,Estacion 3 (Line 2),12,50,1,0.7003550453550109,0.9010526344357777,11.422777708333335,8.878504644747474,7,7,True
2026-02-09,22,22,Estacion 3 (Line 3),12,50,2,0.959800159320971,0.9010526344357777,8.335068422638889,8.878504644747474,7,7,True
2026-02-09,23,23,Estacion 4 (Line 1),9,50,2,0.9175364783638835,0.9010526344357777,8.718999395277775,8.878504644747474,7,7,True
2026-02-09,24,24,Estacion 4 (Line 2),9,50,1,0.812026037815879,0.9010526344357777,9.851900835,8.878504644747474,7,7,True
2026-02-09,25,25,Estacion 4 (Line 3),9,50,2,0.975046128833108,0.9010526344357777,8.204740025555555,8.878504644747474,7,7,True
2026-02-09,26,26,Estacion 5 (Line 1),14,50,2,0.9839369583502003,0.9010526344357777,8.130602201805555,8.878504644747474,7,7,True
2026-02-09,27,27,Estacion 5 (Line 2),14,50,1,0.697279259553274,0.9010526344357777,11.473165005833332,8.878504644747474,7,7,True
2026-02-09,28,28,Estacion 5 (Line 3),14,50,2,0.9493688005133217,0.9010526344357777,8.426651471666666,8.878504644747474,7,7,True
2026-02-09,29,29,Estacion 6 (Line 1),15,50,2,0.9819739708169783,0.9010526344357777,8.146855454166667,8.878504644747474,7,7,True
2026-02-09,30,30,Estacion 6 (Line 2),15,50,1,0.6829705101001979,0.9010526344357777,11.713536502222222,8.878504644747474,7,7,True
2026-02-09,31,31,Estacion 6 (Line 3),15,50,2,0.9448491012370407,0.9010526344357777,8.466960480277777,8.878504644747474,7,7,True
2026-02-10,11,11,Armado (Line 1),10,54,1,1.2811646550288347,1.2590868211279074,6.2443183775,6.353811243003473,7,7,True
2026-02-10,12,12,Armado (Line 2),10,54,1,0.8273245123140078,1.2590868211279074,9.669724371666666,6.353811243003473,7,7,True
2026-02-10,13,13,Armado (Line 3),10,54,0,,1.2590868211279074,,6.353811243003473,7,7,True
2026-02-10,14,14,Estacion 1 (Line 1),16,54,2,1.3604076386855848,1.2590868211279074,5.880590326388888,6.353811243003473,7,7,True
2026-02-10,15,15,Estacion 1 (Line 2),16,54,2,0.9386658410175834,1.2590868211279074,8.522734769305556,6.353811243003473,7,7,True
2026-02-10,16,16,Estacion 1 (Line 3),16,54,1,1.1526455639068927,1.2590868211279074,6.940555059166667,6.353811243003473,7,7,True
2026-02-10,17,17,Estacion 2 (Line 1),14,54,2,1.252545580240001,1.2590868211279074,6.386993117222222,6.353811243003473,7,7,True
2026-02-10,18,18,Estacion 2 (Line 2),14,54,2,1.2988161045626943,1.2590868211279074,6.159455500972222,6.353811243003473,7,7,True
2026-02-10,19,19,Estacion 2 (Line 3),14,54,1,1.166700020641998,1.2590868211279074,6.856946823055556,6.353811243003473,7,7,True
2026-02-10,20,20,Estacion 3 (Line 1),12,54,2,1.213550505679605,1.2590868211279074,6.59222666263889,6.353811243003473,7,7,True
2026-02-10,21,21,Estacion 3 (Line 2),12,54,2,1.3146590275290078,1.2590868211279074,6.085228057222222,6.353811243003473,7,7,True
2026-02-10,22,22,Estacion 3 (Line 3),12,54,1,1.1735364836994155,1.2590868211279074,6.817001525833333,6.353811243003473,7,7,True
2026-02-10,23,23,Estacion 4 (Line 1),9,54,2,1.5868574500924864,1.2590868211279074,5.041410619166667,6.353811243003473,7,7,True
2026-02-10,24,24,Estacion 4 (Line 2),9,54,2,1.581278156906307,1.2590868211279074,5.0591984497222215,6.353811243003473,7,7,True
2026-02-10,25,25,Estacion 4 (Line 3),9,54,1,1.660798351792714,1.2590868211279074,4.816960464444445,6.353811243003473,7,7,True
2026-02-10,26,26,Estacion 5 (Line 1),16,54,2,1.3782242793428727,1.2590868211279074,5.804570504166667,6.353811243003473,7,7,True
2026-02-10,27,27,Estacion 5 (Line 2),16,54,2,1.3156213217656803,1.2590868211279074,6.080777095694445,6.353811243003473,7,7,True
2026-02-10,28,28,Estacion 5 (Line 3),16,54,1,1.166501700536224,1.2590868211279074,6.8581125911111105,6.353811243003473,7,7,True
2026-02-10,29,29,Estacion 6 (Line 1),17,54,2,1.2235986743134208,1.2590868211279074,6.538091424861111,6.353811243003473,7,7,True
2026-02-10,30,30,Estacion 6 (Line 2),17,54,2,1.319294729386903,1.2590868211279074,6.06384594875,6.353811243003473,7,7,True
2026-02-10,31,31,Estacion 6 (Line 3),17,54,1,1.1961551486658455,1.2590868211279074,6.688095611111111,6.353811243003473,7,7,True
2026-02-11,11,11,Armado (Line 1),10,53,1,1.144351853743042,1.2602764763995389,6.990856853888889,6.347813475702614,7,7,True
2026-02-11,12,12,Armado (Line 2),10,53,1,1.5323432687360967,1.2602764763995389,5.220762320833333,6.347813475702614,7,7,True
2026-02-11,13,13,Armado (Line 3),10,53,1,1.1181785933356951,1.2602764763995389,7.154492178333333,6.347813475702614,7,7,True
2026-02-11,14,14,Estacion 1 (Line 1),16,53,1,1.1481608296022296,1.2602764763995389,6.967664976666667,6.347813475702614,7,7,True
2026-02-11,15,15,Estacion 1 (Line 2),16,53,2,1.2103419104339594,1.2602764763995389,6.609702540277778,6.347813475702614,7,7,True
2026-02-11,16,16,Estacion 1 (Line 3),16,53,2,1.3056811397386618,1.2602764763995389,6.1270701984722225,6.347813475702614,7,7,True
2026-02-11,17,17,Estacion 2 (Line 1),14,53,1,1.1723859838299755,1.2602764763995389,6.8236912675,6.347813475702614,7,7,True
2026-02-11,18,18,Estacion 2 (Line 2),14,53,2,1.2285233343959971,1.2602764763995389,6.511882823888889,6.347813475702614,7,7,True
2026-02-11,19,19,Estacion 2 (Line 3),14,53,2,1.28984509827992,1.2602764763995389,6.202295152083334,6.347813475702614,7,7,True
2026-02-11,20,20,Estacion 3 (Line 1),12,53,1,1.1692406222341145,1.2602764763995389,6.842047605833333,6.347813475702614,7,7,True
2026-02-11,21,21,Estacion 3 (Line 2),12,53,2,1.2131270998914971,1.2602764763995389,6.594527482499999,6.347813475702614,7,7,True
2026-02-11,22,22,Estacion 3 (Line 3),12,53,2,1.1814936142463195,1.2602764763995389,6.771090341527778,6.347813475702614,7,7,True
2026-02-11,23,23,Estacion 4 (Line 1),9,53,1,1.2436522571334612,1.2602764763995389,6.432666329444444,6.347813475702614,7,7,True
2026-02-11,24,24,Estacion 4 (Line 2),9,53,2,1.2296842125981717,1.2602764763995389,6.505735308333334,6.347813475702614,7,7,True
2026-02-11,25,25,Estacion 4 (Line 3),9,53,2,1.287426176243362,1.2602764763995389,6.213948533611111,6.347813475702614,7,7,True
2026-02-11,26,26,Estacion 5 (Line 1),15,53,1,1.2106393787705485,1.2602764763995389,6.608078458611112,6.347813475702614,7,7,True
2026-02-11,27,27,Estacion 5 (Line 2),15,53,2,1.2274103614952419,1.2602764763995389,6.517787572083334,6.347813475702614,7,7,True
2026-02-11,28,28,Estacion 5 (Line 3),15,53,2,1.2865662483906342,1.2602764763995389,6.218101873888889,6.347813475702614,7,7,True
2026-02-11,29,29,Estacion 6 (Line 1),16,53,2,1.5225208235575474,1.2602764763995389,5.254443733194445,6.347813475702614,7,7,True
2026-02-11,30,30,Estacion 6 (Line 2),16,53,2,1.4481042046912034,1.2602764763995389,5.524464312777778,6.347813475702614,7,7,True
2026-02-11,31,31,Estacion 6 (Line 3),16,53,2,1.2615014996961433,1.2602764763995389,6.341649218749999,6.347813475702614,7,7,True
2026-02-12,11,11,Armado (Line 1),10,53,1,1.6325026076000995,1.3111849402031237,4.900451590555556,6.1013513461805555,7,7,True
2026-02-12,12,12,Armado (Line 2),10,53,0,,1.3111849402031237,,6.1013513461805555,7,7,True
2026-02-12,13,13,Armado (Line 3),10,53,1,1.303650193804243,1.3111849402031237,6.136615510833334,6.1013513461805555,7,7,True
2026-02-12,14,14,Estacion 1 (Line 1),16,53,2,1.3075359398638948,1.3111849402031237,6.11837866638889,6.1013513461805555,7,7,True
2026-02-12,15,15,Estacion 1 (Line 2),16,53,1,1.1630072505823803,1.3111849402031237,6.878718938333334,6.1013513461805555,7,7,True
2026-02-12,16,16,Estacion 1 (Line 3),16,53,2,1.2161384840647043,1.3111849402031237,6.5781982108333334,6.1013513461805555,7,7,True
2026-02-12,17,17,Estacion 2 (Line 1),14,53,3,1.833435666021598,1.3111849402031237,4.363392808518518,6.1013513461805555,7,7,True
2026-02-12,18,18,Estacion 2 (Line 2),14,53,1,1.1661625696873945,1.3111849402031237,6.860106993611112,6.1013513461805555,7,7,True
2026-02-12,19,19,Estacion 2 (Line 3),14,53,2,1.2474443258065622,1.3111849402031237,6.413111859583334,6.1013513461805555,7,7,True
2026-02-12,20,20,Estacion 3 (Line 1),12,53,2,1.2909283655824442,1.3111849402031237,6.197090569305556,6.1013513461805555,7,7,True
2026-02-12,21,21,Estacion 3 (Line 2),12,53,1,1.1608240949016744,1.3111849402031237,6.891655708333333,6.1013513461805555,7,7,True
2026-02-12,22,22,Estacion 3 (Line 3),12,53,2,1.241524887860712,1.3111849402031237,6.443688788055556,6.1013513461805555,7,7,True
2026-02-12,23,23,Estacion 4 (Line 1),9,53,2,1.3022977067771513,1.3111849402031237,6.142988625694445,6.1013513461805555,7,7,True
2026-02-12,24,24,Estacion 4 (Line 2),9,53,1,1.2069601239410657,1.3111849402031237,6.628222292777777,6.1013513461805555,7,7,True
2026-02-12,25,25,Estacion 4 (Line 3),9,53,2,1.378661559639079,1.3111849402031237,5.802729425555556,6.1013513461805555,7,7,True
2026-02-12,26,26,Estacion 5 (Line 1),15,53,2,1.3063547338995378,1.3111849402031237,6.123910904444444,6.1013513461805555,7,7,True
2026-02-12,27,27,Estacion 5 (Line 2),15,53,1,1.1862287006146528,1.3111849402031237,6.744062081666667,6.1013513461805555,7,7,True
2026-02-12,28,28,Estacion 5 (Line 3),15,53,2,1.2453537448201024,1.3111849402031237,6.423877579583333,6.1013513461805555,7,7,True
2026-02-12,29,29,Estacion 6 (Line 1),16,53,1,1.603889745123109,1.3111849402031237,4.987874025833333,6.1013513461805555,7,7,True
2026-02-12,30,30,Estacion 6 (Line 2),16,53,1,1.1752921627282966,1.3111849402031237,6.806818128888889,6.1013513461805555,7,7,True
2026-02-12,31,31,Estacion 6 (Line 3),16,53,2,1.247019805577146,1.3111849402031237,6.41529506125,6.1013513461805555,7,7,True
2026-02-13,11,11,Armado (Line 1),8,49,0,,1.2410204401107137,,6.446308007051282,7,7,True
2026-02-13,12,12,Armado (Line 2),8,49,2,2.1250659127608205,1.2410204401107137,3.7645891131944444,6.446308007051282,7,7,True
2026-02-13,13,13,Armado (Line 3),8,49,1,1.1645922271985643,1.2410204401107137,6.869357199166667,6.446308007051282,7,7,True
2026-02-13,14,14,Estacion 1 (Line 1),15,49,1,1.0572687858487493,1.2410204401107137,7.566666213055555,6.446308007051282,7,7,True
2026-02-13,15,15,Estacion 1 (Line 2),15,49,2,1.2993294514272187,1.2410204401107137,6.157021986388889,6.446308007051282,7,7,True
2026-02-13,16,16,Estacion 1 (Line 3),15,49,1,1.1792852605303814,1.2410204401107137,6.783770023888889,6.446308007051282,7,7,True
2026-02-13,17,17,Estacion 2 (Line 1),13,49,0,,1.2410204401107137,,6.446308007051282,7,7,True
2026-02-13,18,18,Estacion 2 (Line 2),13,49,2,1.3014401047520465,1.2410204401107137,6.147036633333333,6.446308007051282,7,7,True
2026-02-13,19,19,Estacion 2 (Line 3),13,49,1,1.1610142823060838,1.2410204401107137,6.8905267763888896,6.446308007051282,7,7,True
2026-02-13,20,20,Estacion 3 (Line 1),11,49,1,1.1778122153656518,1.2410204401107137,6.792254228333333,6.446308007051282,7,7,True
2026-02-13,21,21,Estacion 3 (Line 2),11,49,2,1.2784918504707874,1.2410204401107137,6.257372698194445,6.446308007051282,7,7,True
2026-02-13,22,22,Estacion 3 (Line 3),11,49,1,1.1256007719124337,1.2410204401107137,7.107315666111111,6.446308007051282,7,7,True
2026-02-13,23,23,Estacion 4 (Line 1),9,49,1,1.0551701766617736,1.2410204401107137,7.581715420833333,6.446308007051282,7,7,True
2026-02-13,24,24,Estacion 4 (Line 2),9,49,2,1.299568836790082,1.2410204401107137,6.155887840277777,6.446308007051282,7,7,True
2026-02-13,25,25,Estacion 4 (Line 3),9,49,1,1.1681754135627653,1.2410204401107137,6.848286573333334,6.446308007051282,7,7,True
2026-02-13,26,26,Estacion 5 (Line 1),14,49,1,1.0606185549191796,1.2410204401107137,7.542768286388889,6.446308007051282,7,7,True
2026-02-13,27,27,Estacion 5 (Line 2),14,49,2,1.289729372278426,1.2410204401107137,6.202851677222223,6.446308007051282,7,7,True
2026-02-13,28,28,Estacion 5 (Line 3),14,49,1,1.137331247893113,1.2410204401107137,7.034010553055555,6.446308007051282,7,7,True
2026-02-13,29,29,Estacion 6 (Line 1),15,49,1,1.039334344198746,1.2410204401107137,7.697234335277779,6.446308007051282,7,7,True
2026-02-13,30,30,Estacion 6 (Line 2),15,49,2,1.2883152428701137,1.2410204401107137,6.209660286388888,6.446308007051282,7,7,True
2026-02-13,31,31,Estacion 6 (Line 3),15,49,1,1.1265602518439526,1.2410204401107137,7.1012624375,6.446308007051282,7,7,True
2026-02-16,11,11,Armado (Line 1),10,51,1,0.6816332262418323,0.8750678503652677,11.736517076944443,9.142148230746528,7,7,True
2026-02-16,12,12,Armado (Line 2),10,51,0,,0.8750678503652677,,9.142148230746528,7,7,True
2026-02-16,13,13,Armado (Line 3),10,51,1,1.496890636316883,0.8750678503652677,5.344411813333333,9.142148230746528,7,7,True
2026-02-16,14,14,Estacion 1 (Line 1),15,51,2,0.968895090360826,0.8750678503652677,8.256827885277778,9.142148230746528,7,7,True
2026-02-16,15,15,Estacion 1 (Line 2),15,51,1,0.6943373446334933,0.8750678503652677,11.521776931388889,9.142148230746528,7,7,True
2026-02-16,16,16,Estacion 1 (Line 3),15,51,2,0.9491637203933787,0.8750678503652677,8.428472167777777,9.142148230746528,7,7,True
2026-02-16,17,17,Estacion 2 (Line 1),15,51,2,1.0089212533413725,0.8750678503652677,7.9292610533333345,9.142148230746528,7,7,True
2026-02-16,18,18,Estacion 2 (Line 2),15,51,1,0.7088204887448745,0.8750678503652677,11.286355469444446,9.142148230746528,7,7,True
2026-02-16,19,19,Estacion 2 (Line 3),15,51,2,0.9210082908554736,0.8750678503652677,8.686132447916666,9.142148230746528,7,7,True
2026-02-16,20,20,Estacion 3 (Line 1),13,51,2,0.6704056409493793,0.8750678503652677,11.933073815833332,9.142148230746528,7,7,True
2026-02-16,21,21,Estacion 3 (Line 2),13,51,1,0.7059438978049865,0.8750678503652677,11.3323452825,9.142148230746528,7,7,True
2026-02-16,22,22,Estacion 3 (Line 3),13,51,2,1.0136414620978962,0.8750678503652677,7.892336984166667,9.142148230746528,7,7,True
2026-02-16,23,23,Estacion 4 (Line 1),7,51,2,0.9750088492260192,0.8750678503652677,8.205053735,9.142148230746528,7,7,True
2026-02-16,24,24,Estacion 4 (Line 2),7,51,1,0.7083118207863514,0.8750678503652677,11.294460667222221,9.142148230746528,7,7,True
2026-02-16,25,25,Estacion 4 (Line 3),7,51,2,0.9685868630313416,0.8750678503652677,8.259455403888888,9.142148230746528,7,7,True
2026-02-16,26,26,Estacion 5 (Line 1),14,51,2,0.9753496247853404,0.8750678503652677,8.202186986805556,9.142148230746528,7,7,True
2026-02-16,27,27,Estacion 5 (Line 2),14,51,1,0.689609284695668,0.8750678503652677,11.600771882777776,9.142148230746528,7,7,True
2026-02-16,28,28,Estacion 5 (Line 3),14,51,2,0.9464007022231826,0.8750678503652677,8.453079104027777,9.142148230746528,7,7,True
2026-02-16,29,29,Estacion 6 (Line 1),15,51,2,0.9855176161209207,0.8750678503652677,8.11756164388889,9.142148230746528,7,7,True
2026-02-16,30,30,Estacion 6 (Line 2),15,51,1,0.6319214409458274,0.8750678503652677,12.659801490555557,9.142148230746528,7,7,True
2026-02-16,31,31,Estacion 6 (Line 3),15,51,2,0.9386685517495241,0.8750678503652677,8.522710156944443,9.142148230746528,7,7,True
2026-02-17,11,11,Armado (Line 1),10,54,1,1.1984858345945544,1.0125323816831249,6.6750893244444445,7.900981879415709,7,7,True
2026-02-17,12,12,Armado (Line 2),10,54,1,1.169711663304241,1.0125323816831249,6.8392923238888885,7.900981879415709,7,7,True
2026-02-17,13,13,Armado (Line 3),10,54,0,,1.0125323816831249,,7.900981879415709,7,7,True
2026-02-17,14,14,Estacion 1 (Line 1),15,54,2,1.2123545107144662,1.0125323816831249,6.598729933611111,7.900981879415709,7,7,True
2026-02-17,15,15,Estacion 1 (Line 2),15,54,2,0.6349581061417761,1.0125323816831249,12.5992564275,7.900981879415709,7,7,True
2026-02-17,16,16,Estacion 1 (Line 3),15,54,1,0.7511936261706592,1.0125323816831249,10.649717624444444,7.900981879415709,7,7,True
2026-02-17,17,17,Estacion 2 (Line 1),15,54,2,1.1965739573052037,1.0125323816831249,6.685754734305556,7.900981879415709,7,7,True
2026-02-17,18,18,Estacion 2 (Line 2),15,54,2,1.0952380684737584,1.0125323816831249,7.304348004583333,7.900981879415709,7,7,True
2026-02-17,19,19,Estacion 2 (Line 3),15,54,1,1.0325924003924085,1.0125323816831249,7.747490681666666,7.900981879415709,7,7,True
2026-02-17,20,20,Estacion 3 (Line 1),13,54,1,1.080935608896678,1.0125323816831249,7.400995891111111,7.900981879415709,7,7,True
2026-02-17,21,21,Estacion 3 (Line 2),13,54,2,1.0218838189134078,1.0125323816831249,7.8286786148611105,7.900981879415709,7,7,True
2026-02-17,22,22,Estacion 3 (Line 3),13,54,1,0.7418164318822107,1.0125323816831249,10.784339165555556,7.900981879415709,7,7,True
2026-02-17,23,23,Estacion 4 (Line 1),8,54,1,1.498191586465115,1.0125323816831249,5.339771009444444,7.900981879415709,7,7,True
2026-02-17,24,24,Estacion 4 (Line 2),8,54,2,1.2797376336505628,1.0125323816831249,6.251281348333333,7.900981879415709,7,7,True
2026-02-17,25,25,Estacion 4 (Line 3),8,54,1,0.9147257678284433,1.0125323816831249,8.745790576111112,7.900981879415709,7,7,True
2026-02-17,26,26,Estacion 5 (Line 1),16,54,2,1.4378269277636304,1.0125323816831249,5.563951992777777,7.900981879415709,7,7,True
2026-02-17,27,27,Estacion 5 (Line 2),16,54,2,1.2571671758745049,1.0125323816831249,6.363513265,7.900981879415709,7,7,True
2026-02-17,28,28,Estacion 5 (Line 3),16,54,1,0.8865589335892587,1.0125323816831249,9.023652796111111,7.900981879415709,7,7,True
2026-02-17,29,29,Estacion 6 (Line 1),17,54,1,1.0781663781953095,1.0125323816831249,7.420005076944444,7.900981879415709,7,7,True
2026-02-17,30,30,Estacion 6 (Line 2),17,54,2,0.797513099748306,1.0125323816831249,10.03118319,7.900981879415709,7,7,True
2026-02-17,31,31,Estacion 6 (Line 3),17,54,1,0.7961042628829083,1.0125323816831249,10.048935011388888,7.900981879415709,7,7,True
